OG0004705	BMAL.Bm_v4_ChrX_scaffold_001	11601539	11605102
OG0004706	BMAL.Bm_v4_ChrX_scaffold_001	4476485	4477886
OG0004707	BMAL.Bm_v4_Chr1_scaffold_001	33682	36740
OG0004708	BMAL.Bm_v4_Chr4_scaffold_001	4511130	4514990
OG0004709	BMAL.Bm_v4_Chr4_scaffold_001	5925318	5928507
OG0004710	BMAL.Bm_v4_Chr1_scaffold_001	9877008	9879619
OG0004712	BMAL.Bm_v4_Chr4_scaffold_001	7172101	7176712
OG0004713	BMAL.Bm_v4_Chr3_scaffold_001	12804125	12811020
OG0004714	BMAL.Bm_v4_ChrX_scaffold_001	18109042	18116288
OG0004716	BMAL.Bm_v4_Chr4_scaffold_001	1823528	1826800
OG0004718	BMAL.Bm_v4_Chr3_scaffold_001	8447873	8449835
OG0004719	BMAL.Bm_v4_ChrX_scaffold_001	8587381	8600219
OG0004724	BMAL.Bm_v4_ChrX_scaffold_001	15958357	15961631
OG0004727	BMAL.Bm_v4_Chr4_scaffold_001	7045974	7062382
OG0004728	BMAL.Bm_v4_Chr4_scaffold_001	10092381	10096727
OG0004729	BMAL.Bm_v4_Chr4_scaffold_001	12498731	12507988
OG0004730	BMAL.Bm_v4_Chr1_scaffold_001	13355579	13362062
OG0004731	BMAL.Bm_v4_Chr4_scaffold_001	3923913	3927743
OG0004732	BMAL.Bm_v4_ChrX_scaffold_001	17359587	17362311
OG0004733	BMAL.Bm_v4_ChrX_scaffold_001	11443395	11445362
OG0004735	BMAL.Bm_v4_Chr1_scaffold_001	14347186	14348494
OG0004736	BMAL.Bm_v4_ChrX_scaffold_001	19970760	19976160
OG0004739	BMAL.Bm_v4_Chr2_contig_001	14012285	14019626
OG0004740	BMAL.Bm_v4_Chr1_scaffold_001	11938520	11942996
OG0004743	BMAL.Bm_v4_ChrX_scaffold_001	19556990	19565783
OG0004744	BMAL.Bm_v4_Chr2_contig_001	9180867	9186522
OG0004745	BMAL.Bm_v4_Chr3_scaffold_001	6541756	6548357
OG0004746	BMAL.Bm_v4_ChrX_scaffold_001	35086	38022
OG0004748	BMAL.Bm_v4_ChrX_scaffold_001	4674048	4678733
OG0004749	BMAL.Bm_v4_Chr2_contig_001	5801065	5803266
OG0004750	BMAL.Bm_v4_Chr3_scaffold_001	9345918	9349143
OG0004754	BMAL.Bm_v4_ChrX_scaffold_001	10637811	10639801
OG0004755	BMAL.Bm_v4_Chr1_scaffold_001	1912098	1913867
OG0004756	BMAL.Bm_v4_Chr1_scaffold_001	5792513	5797224
OG0004758	BMAL.Bm_v4_Chr3_scaffold_001	10149852	10156646
OG0004759	BMAL.Bm_v4_Chr3_scaffold_001	10958195	10969692
OG0004760	BMAL.Bm_v4_Chr1_scaffold_001	524343	529715
OG0004762	BMAL.Bm_v4_ChrX_scaffold_001	530372	540330
OG0004763	BMAL.Bm_v4_ChrX_scaffold_001	23885683	23891766
OG0004764	BMAL.Bm_v4_Chr1_scaffold_001	454674	457997
OG0004766	BMAL.Bm_v4_Chr2_contig_001	12038180	12040636
OG0004767	BMAL.Bm_v4_ChrX_scaffold_001	9534005	9537633
OG0004768	BMAL.Bm_v4_Chr3_scaffold_001	2086531	2092839
OG0004769	BMAL.Bm_v4_Chr3_scaffold_001	1138444	1143518
OG0004771	BMAL.Bm_v4_Chr3_scaffold_001	6748984	6753289
OG0004772	BMAL.Bm_v4_ChrX_scaffold_001	4275382	4280405
OG0004776	BMAL.Bm_v4_Chr2_contig_001	6085014	6088092
OG0004777	BMAL.Bm_v4_Chr2_contig_001	5889264	5894362
OG0004778	BMAL.Bm_v4_Chr2_contig_001	2329705	2332030
OG0004779	BMAL.Bm_v4_Chr2_contig_001	10168954	10176738
OG0004780	BMAL.Bm_v4_Chr3_scaffold_001	1041798	1049040
OG0004781	BMAL.Bm_v4_Chr4_scaffold_001	8450991	8456364
OG0004782	BMAL.Bm_v4_ChrX_scaffold_001	15089438	15092959
OG0004783	BMAL.Bm_v4_ChrX_scaffold_001	15770246	15772867
OG0004785	BMAL.Bm_v4_Chr3_scaffold_001	5229322	5233716
OG0004786	BMAL.Bm_v4_Chr2_contig_001	7788227	7792791
OG0004787	BMAL.Bm_v4_Chr3_scaffold_001	10424185	10430774
OG0004788	BMAL.Bm_v4_Chr3_scaffold_001	10439039	10444864
OG0004789	BMAL.Bm_v4_ChrX_scaffold_001	11901320	11907783
OG0004790	BMAL.Bm_v4_Chr4_scaffold_001	5696684	5700883
OG0004791	BMAL.Bm_v4_Chr1_scaffold_001	14152599	14155972
OG0004796	BMAL.Bm_v4_ChrX_scaffold_001	14203552	14207183
OG0004799	BMAL.Bm_v4_ChrX_scaffold_001	16259363	16272594
OG0004800	BMAL.Bm_v4_Chr1_scaffold_001	14008579	14009810
OG0004801	BMAL.Bm_v4_Chr2_contig_001	9955702	9964034
OG0004805	BMAL.Bm_v4_Chr4_scaffold_001	2414177	2416354
OG0004806	BMAL.Bm_v4_ChrX_scaffold_001	11416820	11419791
OG0004807	BMAL.Bm_v4_Chr3_scaffold_001	5950471	5957423
OG0004808	BMAL.Bm_v4_ChrX_scaffold_001	6767148	6775798
OG0004809	BMAL.Bm_v4_Chr2_contig_001	6275543	6283898
OG0004810	BMAL.Bm_v4_Chr3_scaffold_001	6857925	6866870
OG0004811	BMAL.Bm_v4_Chr2_contig_001	8321693	8328407
OG0004812	BMAL.Bm_v4_Chr3_scaffold_001	5809922	5812004
OG0004813	BMAL.Bm_v4_Chr3_scaffold_001	1406312	1407221
OG0004814	BMAL.Bm_v4_Chr1_scaffold_001	8490438	8494377
OG0004815	BMAL.Bm_v4_Chr1_scaffold_001	10559072	10563500
OG0004816	BMAL.Bm_v4_ChrX_scaffold_001	5853341	5857063
