OG0004705	BOKI.BOKI_Chr3	3521980	3524078
OG0004706	BOKI.BOKI_Chr3	5895523	5897409
OG0004707	BOKI.BOKI_Chr3	4117034	4119073
OG0004708	BOKI.BOKI_Chr5	7212127	7214083
OG0004709	BOKI.BOKI_Chr5	9262720	9264437
OG0004710	BOKI.BOKI_Chr3	5632250	5633605
OG0004712	BOKI.BOKI_Chr5	2658244	2662518
OG0004713	BOKI.BOKI_Chr1	1086063	1089358
OG0004714	BOKI.BOKI_Chr6	161490	165680
OG0004716	BOKI.BOKI_Chr5	5629401	5631380
OG0004718	BOKI.BOKI_Chr1	8187680	8189162
OG0004719	BOKI.BOKI_Chr4	5951246	5958972
OG0004724	BOKI.BOKI_Chr6	5794025	5797169
OG0004727	BOKI.BOKI_Chr5	1635515	1647706
OG0004728	BOKI.BOKI_Chr5	3786207	3788687
OG0004729	BOKI.BOKI_Chr5	3775054	3778186
OG0004730	BOKI.BOKI_Chr3	4139930	4143248
OG0004731	BOKI.BOKI_Chr5	7706645	7708857
OG0004732	BOKI.BOKI_Chr4	6891934	6893541
OG0004733	BOKI.BOKI_Chr4	11339847	11341649
OG0004735	BOKI.BOKI_Chr3	2357135	2357926
OG0004736	BOKI.BOKI_Chr6	5424915	5428272
OG0004739	BOKI.BOKI_Chr2	9793500	9797945
OG0004740	BOKI.BOKI_Chr3	5070380	5072690
OG0004743	BOKI.BOKI_Chr5	9368839	9373443
OG0004744	BOKI.BOKI_Chr2	856765	861074
OG0004745	BOKI.BOKI_Chr1	4273482	4276271
OG0004746	BOKI.BOKI_Chr4	436827	438121
OG0004748	BOKI.BOKI_Chr4	5261799	5264348
OG0004749	BOKI.BOKI_Chr2	8045503	8046465
OG0004750	BOKI.BOKI_Chr6	3690365	3692381
OG0004754	BOKI.BOKI_Chr4	9584933	9585779
OG0004755	BOKI.BOKI_Chr3	6755203	6756210
OG0004756	BOKI.BOKI_Chr2	7223600	7225048
OG0004758	BOKI.BOKI_Chr1	3351275	3356321
OG0004759	BOKI.BOKI_Chr1	5807753	5810925
OG0004760	BOKI.BOKI_Chr3	5508312	5511334
OG0004762	BOKI.BOKI_Chr3	3171771	3175647
OG0004763	BOKI.BOKI_Chr6	3704261	3706705
OG0004764	BOKI.BOKI_Chr4	3614490	3616797
OG0004766	BOKI.BOKI_Chr2	665703	667150
OG0004767	BOKI.BOKI_Chr4	2482806	2485690
OG0004768	BOKI.BOKI_Chr1	6075705	6077520
OG0004769	BOKI.BOKI_Chr4	1065056	1069886
OG0004771	BOKI.BOKI_Chr1	5898180	5900295
OG0004772	BOKI.BOKI_Chr3	6142393	6147587
OG0004776	BOKI.BOKI_Chr2	8179130	8179673
OG0004777	BOKI.BOKI_Chr2	6255751	6257287
OG0004778	BOKI.BOKI_Chr2	6672667	6673506
OG0004779	BOKI.BOKI_Chr2	8317685	8319756
OG0004780	BOKI.BOKI_Chr1	2845902	2851834
OG0004781	BOKI.BOKI_Chr5	10933204	10936474
OG0004782	BOKI.BOKI_Chr6	10898173	10903944
OG0004783	BOKI.BOKI_Chr6	11702418	11704763
OG0004784	BOKI.BOKI_Chr6	6248053	6250109
