0at6231	OVOL.OVOC_OM2	8078222	8116227
4at6231	OVOL.OVOC_OM3	9178942	9205358
6at6231	OVOL.OVOC_OM2	22786454	22832122
7at6231	OVOL.OVOC_OM3	82750	108005
9at6231	OVOL.OVOC_OM3	8932200	8965172
18at6231	OVOL.OVOC_OM1b	3552547	3579901
19at6231	OVOL.OVOC_OM2	14323652	14353455
20at6231	OVOL.OVOC_OM4	8732830	8767560
21at6231	OVOL.OVOC_OM3	525843	558866
22at6231	OVOL.OVOC_OM1b	1913679	1983636
23at6231	OVOL.OVOC_OM3	13098904	13142989
25at6231	OVOL.OVOC_OM2	6317477	6337002
28at6231	OVOL.OVOC_OM3	9358607	9373794
29at6231	OVOL.OVOC_OM2	12839338	12863636
31at6231	OVOL.OVOC_OM2	18962446	18983714
32at6231	OVOL.OVOC_OM1b	25473199	25503974
35at6231	OVOL.OVOC_OM2	19510924	19527617
39at6231	OVOL.OVOC_OM1b	25871312	25892362
40at6231	OVOL.OVOC_OM2	21390285	21408189
43at6231	OVOL.OVOC_OM1b	12823345	12844195
45at6231	OVOL.OVOC_OM3	2036065	2065715
48at6231	OVOL.OVOC_OM1b	11232427	11247589
49at6231	OVOL.OVOC_OM4	988616	1032242
55at6231	OVOL.OVOC_OM3	8500455	8515737
57at6231	OVOL.OVOC_OM1b	7408950	7431216
60at6231	OVOL.OVOC_OM2	2095782	2123973
63at6231	OVOL.OVOC_OM2	8535745	8554353
65at6231	OVOL.OVOC_OM4	15171641	15189376
67at6231	OVOL.OVOC_OM2	10421928	10432355
68at6231	OVOL.OVOC_OM1b	10489147	10507821
72at6231	OVOL.OVOC_OM3	2674106	2686581
76at6231	OVOL.OVOC_OM1b	7115490	7139248
86at6231	OVOL.OVOC_OM2	11949837	11966403
88at6231	OVOL.OVOC_OM2	22180745	22200104
90at6231	OVOL.OVOC_OM1b	20161534	20175148
91at6231	OVOL.OVOC_OM2	7801777	7815495
92at6231	OVOL.OVOC_OM3	12422871	12437439
96at6231	OVOL.OVOC_OM2	12311307	12325664
97at6231	OVOL.OVOC_OM2	20781753	20800391
100at6231	OVOL.OVOC_OM4	12001479	12022938
101at6231	OVOL.OVOC_OM1b	16824321	16841382
107at6231	OVOL.OVOC_OM4	2645482	2664041
112at6231	OVOL.OVOC_OM1b	19866718	19880177
117at6231	OVOL.OVOC_OM1b	9072426	9093221
119at6231	OVOL.OVOC_OM3	6586396	6609601
125at6231	OVOL.OVOC_OM2	15099497	15125901
127at6231	OVOL.OVOC_OM1b	28164927	28186382
131at6231	OVOL.OVOC_OM4	9559633	9573118
132at6231	OVOL.OVOC_OM3	6959445	6977738
137at6231	OVOL.OVOC_OM3	16368504	16383025
139at6231	OVOL.OVOC_OM2	746039	760760
144at6231	OVOL.OVOC_OM1b	25423722	25434828
146at6231	OVOL.OVOC_OM4	10280536	10294600
147at6231	OVOL.OVOC_OM1b	26836982	26859083
149at6231	OVOL.OVOC_OM4	4484062	4496915
151at6231	OVOL.OVOC_OM3	1092306	1123477
152at6231	OVOL.OVOC_OM4	9779873	9790300
161at6231	OVOL.OVOC_OM4	4433597	4450296
164at6231	OVOL.OVOC_OM2	11288275	11300861
165at6231	OVOL.OVOC_OM2	10407243	10416264
166at6231	OVOL.OVOC_OM3	12141495	12155786
170at6231	OVOL.OVOC_OM2	8900614	8912201
172at6231	OVOL.OVOC_OM1b	22868314	22881322
174at6231	OVOL.OVOC_OM3	10307396	10321134
175at6231	OVOL.OVOC_OM1b	11664765	11722099
181at6231	OVOL.OVOC_OM4	11287241	11298970
183at6231	OVOL.OVOC_OM3	10172990	10187995
184at6231	OVOL.OVOC_OM4	14729217	14763486
185at6231	OVOL.OVOC_OM3	14687598	14697354
189at6231	OVOL.OVOC_OM1b	26683903	26702312
194at6231	OVOL.OVOC_OM2	17241928	17255224
196at6231	OVOL.OVOC_OM3	11360758	11374641
197at6231	OVOL.OVOC_OM4	10071143	10081892
198at6231	OVOL.OVOC_OM1b	13636181	13649972
199at6231	OVOL.OVOC_OM3	2298297	2321154
201at6231	OVOL.OVOC_OM4	7773492	7795300
204at6231	OVOL.OVOC_OM3	6864408	6877819
210at6231	OVOL.OVOC_OM3	3831509	3845936
211at6231	OVOL.OVOC_OM3	1560773	1577498
216at6231	OVOL.OVOC_OM1b	2543062	2563109
217at6231	OVOL.OVOC_OM2	20642505	20655441
219at6231	OVOL.OVOC_OM4	11075408	11085703
223at6231	OVOL.OVOC_OM3	15907809	15917287
225at6231	OVOL.OVOC_OM4	4532550	4545979
229at6231	OVOL.OVOC_OM1b	10901473	10928101
232at6231	OVOL.OVOC_OM1b	19491448	19506547
233at6231	OVOL.OVOC_OM1b	3352014	3359997
241at6231	OVOL.OVOC_OM1b	9357048	9365514
243at6231	OVOL.OVOC_OM2	12458747	12469933
252at6231	OVOL.OVOC_OM2	7710506	7718674
255at6231	OVOL.OVOC_OM3	6784963	6792599
257at6231	OVOL.OVOC_OM1b	8284324	8307242
265at6231	OVOL.OVOC_OM3	12523497	12533822
267at6231	OVOL.OVOC_OM3	4639916	4660293
271at6231	OVOL.OVOC_OM1b	6894195	6943108
277at6231	OVOL.OVOC_OM2	14852245	14860972
279at6231	OVOL.OVOC_OM3	3757082	3767175
286at6231	OVOL.OVOC_OM2	16185372	16204460
288at6231	OVOL.OVOC_OM1b	3933253	3943486
